Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2011","2011","kcal/cap/d","63.75","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2011","2011","million Kcal","262989.62","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2011","2011","g/cap/d","7.65","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2011","2011","t","31553.4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2011","2011","g/cap/d","3.67","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2011","2011","t","15147.2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2012","2012","1000 t","35","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2012","2012","1000 t","173","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2734","Poultry Meat","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2012","2012","1000 t","208","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2012","2012","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2012","2012","1000 t","206","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2012","2012","kg/cap","18.25","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2012","2012","kcal/cap/d","69.56","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2012","2012","million Kcal","286973.25","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2012","2012","g/cap/d","8.32","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2012","2012","t","34336.47","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2012","2012","g/cap/d","3.99","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2012","2012","t","16464.48","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2013","2013","1000 t","32","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2013","2013","1000 t","191","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2734","Poultry Meat","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2013","2013","1000 t","224","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2013","2013","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2013","2013","1000 t","222","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg/cap","19.66","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2013","2013","kcal/cap/d","74.72","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2013","2013","million Kcal","308150.75","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2013","2013","g/cap/d","8.93","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2013","2013","t","36831.31","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2013","2013","g/cap/d","4.3","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2013","2013","t","17749.13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2014","2014","1000 t","33","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2014","2014","1000 t","166","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2734","Poultry Meat","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2014","2014","1000 t","198","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2014","2014","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2014","2014","1000 t","197","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2014","2014","kg/cap","17.43","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2014","2014","kcal/cap/d","66.15","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2014","2014","million Kcal","272487.23","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2014","2014","g/cap/d","7.92","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2014","2014","t","32608.36","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2014","2014","g/cap/d","3.81","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2014","2014","t","15683.72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2015","2015","1000 t","33","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2015","2015","1000 t","184","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2734","Poultry Meat","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2015","2015","1000 t","217","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2015","2015","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2015","2015","1000 t","215","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2015","2015","kg/cap","19.06","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2015","2015","kcal/cap/d","71.74","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2015","2015","million Kcal","295253.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2015","2015","g/cap/d","8.62","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2015","2015","t","35488.72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2015","2015","g/cap/d","4.13","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2015","2015","t","17006.62","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2016","2016","1000 t","31","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2016","2016","1000 t","245","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","276","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2016","2016","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2016","2016","1000 t","273","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg/cap","24.23","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2016","2016","kcal/cap/d","91.37","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2016","2016","million Kcal","375693.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","10.95","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2016","2016","t","45028.59","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","5.28","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2734","Poultry Meat","2016","2016","t","21690.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2734","Poultry Meat","2017","2017","1000 t","29","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2734","Poultry Meat","2017","2017","1000 t","312","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2734","Poultry Meat","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2017","2017","1000 t","341","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2734","Poultry Meat","2017","2017","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2734","Poultry Meat","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2734","Poultry Meat","2017","2017","1000 t","338","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg/cap","30.07","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2017","2017","kcal/cap/d","113.62","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2734","Poultry Meat","2017","2017","million Kcal","466444.15","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2017","2017","g/cap/d","13.59","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2734","Poultry Meat","2017","2017","t","55785.99","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2017","2017","g/cap/d","6.57","E","Estimated value",""
